iter	Passed	Remaining
7909	22277	34049
7910	22280	34046
7911	22282	34043
7912	22285	34040
7913	22287	34037
7914	22290	34034
7915	22293	34031
7916	22296	34028
7917	22298	34025
7918	22301	34022
7919	22303	34019
7920	22306	34016
7921	22309	34013
7922	22311	34009
7923	22314	34006
7924	22317	34003
7925	22319	34000
7926	22322	33997
7927	22325	33994
7928	22327	33991
7929	22330	33988
7930	22333	33985
7931	22336	33983
7932	22338	33979
7933	22341	33977
7934	22344	33973
7935	22347	33971
7936	22349	33968
7937	22352	33965
7938	22355	33962
7939	22358	33959
7940	22360	33956
7941	22363	33953
7942	22365	33950
7943	22368	33947
7944	22371	33944
7945	22375	33943
7946	22378	33940
7947	22380	33937
7948	22384	33935
7949	22387	33933
7950	22390	33930
7951	22393	33928
7952	22397	33927
7953	22400	33924
7954	22403	33921
7955	22405	33918
7956	22408	33915
7957	22411	33913
7958	22414	33910
7959	22416	33906
7960	22419	33904
7961	22422	33901
7962	22425	33899
7963	22428	33896
7964	22431	33893
7965	22434	33891
7966	22437	33888
7967	22440	33886
7968	22443	33884
7969	22446	33881
7970	22449	33878
7971	22452	33875
7972	22455	33872
7973	22457	33869
7974	22460	33866
7975	22463	33863
7976	22466	33861
7977	22469	33858
7978	22471	33855
7979	22474	33852
7980	22477	33850
7981	22480	33847
7982	22483	33844
7983	22486	33842
7984	22489	33839
7985	22492	33837
7986	22495	33834
7987	22498	33831
7988	22500	33828
7989	22503	33826
7990	22506	33823
7991	22509	33820
7992	22512	33817
7993	22515	33815
7994	22518	33813
7995	22521	33810
7996	22524	33808
7997	22527	33805
7998	22531	33804
7999	22534	33801
8000	22537	33799
8001	22539	33795
8002	22543	33793
8003	22545	33790
8004	22548	33787
8005	22551	33784
8006	22554	33781
8007	22557	33780
8008	22560	33777
8009	22563	33774
8010	22566	33772
8011	22570	33771
8012	22574	33769
8013	22577	33766
8014	22579	33763
8015	22583	33762
8016	22587	33761
8017	22592	33762
8018	22595	33759
8019	22599	33757
8020	22602	33755
8021	22605	33753
8022	22609	33751
8023	22612	33749
8024	22615	33747
8025	22618	33744
8026	22621	33741
8027	22624	33739
8028	22626	33735
8029	22629	33733
8030	22632	33729
8031	22634	33725
8032	22636	33722
8033	22638	33718
8034	22640	33714
8035	22642	33709
8036	22644	33705
8037	22646	33702
8038	22647	33696
8039	22650	33694
8040	22652	33689
8041	22653	33685
8042	22655	33680
8043	22657	33676
8044	22659	33671
8045	22660	33667
8046	22661	33662
8047	22663	33656
8048	22664	33652
8049	22666	33648
8050	22668	33643
8051	22669	33638
8052	22671	33634
8053	22674	33631
8054	22676	33628
8055	22680	33626
8056	22683	33623
8057	22686	33621
8058	22689	33618
8059	22691	33615
8060	22693	33611
8061	22696	33607
8062	22698	33604
8063	22701	33601
8064	22704	33598
8065	22706	33595
8066	22708	33590
8067	22710	33587
8068	22713	33584
8069	22715	33581
8070	22717	33576
8071	22719	33572
8072	22721	33568
8073	22723	33564
8074	22724	33559
8075	22726	33554
8076	22729	33551
8077	22730	33547
8078	22732	33542
8079	22733	33537
8080	22735	33533
8081	22737	33530
8082	22740	33527
8083	22743	33523
8084	22745	33520
8085	22748	33517
8086	22751	33514
8087	22753	33511
8088	22756	33508
8089	22759	33506
8090	22762	33503
8091	22764	33500
8092	22767	33496
8093	22770	33494
8094	22773	33492
8095	22776	33490
8096	22779	33486
8097	22781	33483
8098	22784	33481
8099	22788	33478
8100	22790	33475
8101	22793	33472
8102	22796	33469
8103	22798	33466
8104	22801	33464
8105	22804	33461
8106	22807	33458
8107	22810	33456
8108	22813	33452
8109	22815	33450
8110	22818	33447
8111	22821	33444
8112	22824	33441
8113	22826	33438
8114	22830	33436
8115	22833	33434
8116	22836	33431
8117	22838	33428
8118	22841	33425
8119	22844	33422
8120	22847	33420
8121	22850	33417
8122	22852	33414
8123	22856	33412
8124	22859	33409
8125	22862	33408
8126	22865	33405
8127	22868	33402
8128	22871	33400
8129	22875	33398
8130	22878	33395
8131	22881	33393
8132	22884	33390
8133	22886	33387
8134	22889	33384
8135	22892	33381
8136	22895	33379
8137	22898	33376
8138	22900	33373
8139	22903	33370
8140	22906	33367
8141	22909	33364
8142	22911	33361
8143	22914	33359
8144	22917	33356
8145	22920	33353
8146	22923	33351
8147	22925	33347
8148	22928	33345
8149	22931	33342
8150	22934	33339
8151	22937	33337
8152	22940	33334
8153	22942	33331
8154	22945	33328
8155	22948	33325
8156	22951	33323
8157	22954	33320
8158	22956	33316
8159	22959	33314
8160	22962	33311
8161	22965	33308
8162	22967	33305
8163	22970	33301
8164	22973	33299
8165	22976	33296
8166	22978	33293
8167	22981	33290
8168	22983	33287
8169	22986	33284
8170	22989	33281
8171	22992	33278
8172	22995	33275
8173	22997	33272
8174	22999	33269
8175	23003	33266
8176	23005	33263
8177	23008	33260
8178	23010	33257
8179	23014	33254
8180	23016	33252
8181	23019	33248
8182	23021	33245
8183	23024	33242
8184	23026	33239
8185	23029	33236
8186	23032	33233
8187	23035	33230
8188	23038	33227
8189	23040	33224
8190	23044	33223
8191	23047	33220
8192	23052	33221
8193	23055	33218
8194	23058	33215
8195	23060	33212
8196	23063	33209
8197	23066	33207
8198	23068	33203
8199	23071	33200
8200	23073	33197
8201	23076	33193
8202	23078	33189
8203	23080	33186
8204	23082	33182
8205	23084	33178
8206	23087	33175
8207	23089	33172
8208	23091	33168
8209	23094	33164
8210	23096	33161
8211	23098	33157
8212	23101	33153
8213	23103	33150
8214	23105	33147
8215	23108	33143
8216	23110	33140
8217	23113	33137
8218	23116	33134
8219	23118	33131
8220	23121	33128
8221	23124	33125
8222	23127	33122
8223	23129	33119
8224	23132	33116
8225	23135	33113
8226	23137	33110
8227	23140	33107
8228	23142	33103
8229	23144	33100
8230	23147	33097
8231	23150	33094
8232	23152	33091
8233	23155	33087
8234	23157	33084
8235	23160	33081
8236	23163	33078
8237	23165	33075
8238	23168	33072
8239	23171	33069
8240	23173	33066
8241	23176	33062
8242	23178	33060
8243	23181	33057
8244	23183	33053
8245	23186	33050
8246	23189	33047
8247	23191	33044
8248	23194	33041
8249	23197	33038
8250	23199	33035
8251	23202	33031
8252	23205	33029
8253	23207	33026
8254	23210	33023
8255	23213	33020
8256	23215	33017
8257	23218	33014
8258	23221	33011
8259	23223	33008
8260	23226	33005
8261	23229	33002
8262	23232	32999
8263	23234	32996
8264	23237	32993
8265	23240	32990
8266	23242	32987
8267	23245	32984
8268	23248	32981
8269	23250	32978
8270	23253	32975
8271	23256	32972
8272	23259	32970
8273	23262	32967
8274	23264	32964
8275	23267	32961
8276	23270	32958
8277	23273	32955
8278	23275	32952
8279	23277	32949
8280	23280	32945
8281	23283	32942
8282	23285	32939
8283	23288	32936
8284	23291	32933
8285	23293	32930
8286	23296	32927
8287	23299	32925
8288	23302	32922
8289	23304	32919
8290	23307	32916
8291	23310	32913
8292	23313	32911
8293	23316	32908
8294	23319	32906
8295	23322	32903
8296	23325	32901
8297	23328	32898
8298	23331	32895
8299	23334	32892
8300	23336	32889
8301	23340	32888
8302	23343	32885
8303	23345	32882
8304	23348	32879
8305	23351	32876
8306	23354	32874
8307	23357	32871
8308	23360	32869
8309	23362	32865
8310	23366	32863
8311	23369	32861
8312	23372	32859
8313	23375	32856
8314	23378	32853
8315	23381	32850
8316	23384	32848
8317	23387	32846
8318	23390	32843
8319	23393	32840
8320	23397	32839
8321	23400	32836
8322	23402	32833
8323	23405	32830
8324	23408	32828
8325	23411	32825
8326	23414	32822
8327	23416	32819
8328	23419	32816
8329	23422	32813
8330	23425	32811
8331	23428	32808
8332	23431	32806
8333	23434	32803
8334	23437	32800
8335	23439	32797
8336	23442	32795
8337	23445	32792
8338	23448	32789
8339	23451	32786
8340	23454	32783
8341	23457	32781
8342	23459	32778
8343	23462	32776
8344	23465	32773
8345	23468	32770
8346	23471	32767
8347	23474	32765
8348	23477	32762
8349	23480	32759
8350	23482	32756
8351	23485	32754
8352	23489	32752
8353	23492	32749
8354	23494	32746
8355	23497	32743
8356	23501	32741
8357	23503	32739
8358	23507	32736
8359	23510	32735
8360	23514	32733
8361	23518	32732
8362	23521	32729
8363	23525	32728
8364	23529	32727
8365	23532	32725
8366	23535	32722
8367	23537	32718
8368	23540	32715
8369	23543	32713
8370	23546	32710
8371	23549	32707
8372	23552	32706
8373	23556	32704
8374	23560	32703
8375	23563	32700
8376	23565	32697
8377	23568	32694
8378	23573	32695
8379	23577	32692
8380	23580	32690
8381	23582	32687
8382	23587	32687
8383	23590	32684
8384	23594	32683
8385	23597	32680
8386	23601	32678
8387	23604	32676
8388	23607	32674
8389	23609	32671
8390	23613	32669
8391	23616	32667
8392	23619	32664
8393	23622	32662
8394	23625	32659
8395	23628	32656
8396	23631	32653
8397	23633	32650
8398	23636	32647
8399	23639	32645
8400	23642	32642
8401	23645	32639
8402	23648	32636
8403	23650	32633
8404	23653	32631
8405	23656	32628
8406	23659	32625
8407	23662	32622
8408	23665	32620
8409	23668	32617
8410	23670	32614
8411	23673	32611
8412	23676	32608
8413	23679	32605
8414	23682	32603
8415	23684	32600
8416	23687	32597
8417	23691	32595
8418	23693	32592
8419	23696	32589
8420	23699	32586
8421	23702	32584
8422	23705	32581
8423	23708	32579
8424	23710	32575
8425	23713	32573
8426	23716	32570
8427	23719	32567
8428	23722	32565
8429	23724	32562
8430	23727	32559
8431	23730	32556
8432	23733	32553
8433	23736	32551
8434	23738	32547
8435	23741	32544
8436	23744	32542
8437	23747	32539
8438	23750	32536
8439	23753	32534
8440	23756	32531
8441	23759	32528
8442	23762	32526
8443	23765	32523
8444	23768	32521
8445	23770	32518
8446	23773	32515
8447	23776	32512
8448	23778	32509
8449	23781	32506
8450	23784	32503
8451	23787	32500
8452	23789	32497
8453	23792	32494
8454	23795	32491
8455	23798	32488
8456	23800	32485
8457	23803	32483
8458	23806	32480
8459	23808	32476
8460	23811	32473
8461	23814	32471
8462	23817	32468
8463	23819	32465
8464	23822	32462
8465	23825	32459
8466	23828	32456
8467	23831	32454
8468	23833	32450
8469	23836	32447
8470	23839	32445
8471	23842	32442
8472	23844	32439
8473	23847	32436
8474	23850	32433
8475	23853	32430
8476	23856	32428
8477	23859	32425
8478	23861	32422
8479	23864	32419
8480	23867	32417
8481	23870	32414
8482	23872	32411
8483	23875	32408
8484	23878	32405
8485	23880	32402
8486	23882	32398
8487	23885	32395
8488	23887	32391
8489	23890	32388
8490	23892	32384
8491	23894	32380
8492	23896	32377
8493	23898	32373
8494	23901	32370
8495	23903	32366
8496	23905	32362
8497	23908	32359
8498	23910	32355
8499	23912	32352
8500	23914	32348
8501	23917	32345
8502	23919	32341
8503	23921	32338
8504	23924	32334
8505	23926	32331
8506	23928	32328
8507	23931	32324
8508	23934	32321
8509	23937	32319
8510	23939	32316
8511	23942	32313
8512	23945	32310
8513	23948	32307
8514	23951	32305
8515	23954	32302
8516	23956	32299
8517	23959	32297
8518	23962	32293
8519	23965	32291
8520	23968	32288
8521	23970	32285
8522	23973	32282
8523	23975	32279
8524	23978	32276
8525	23981	32272
8526	23983	32269
8527	23986	32266
8528	23988	32263
8529	23991	32259
8530	23993	32256
8531	23996	32253
8532	23998	32250
8533	24001	32247
8534	24004	32245
8535	24007	32242
8536	24010	32240
8537	24013	32237
8538	24015	32234
8539	24018	32230
8540	24020	32227
8541	24023	32224
8542	24026	32221
8543	24028	32218
8544	24031	32215
8545	24034	32212
8546	24036	32209
8547	24039	32206
8548	24042	32203
8549	24045	32201
8550	24047	32197
8551	24050	32195
8552	24053	32192
8553	24056	32189
8554	24058	32186
8555	24061	32183
8556	24063	32179
8557	24066	32177
8558	24069	32174
8559	24072	32171
8560	24075	32168
8561	24077	32165
8562	24080	32163
8563	24084	32161
8564	24086	32158
8565	24089	32155
8566	24092	32152
8567	24095	32149
8568	24098	32146
8569	24100	32143
8570	24103	32140
8571	24106	32137
8572	24109	32135
8573	24112	32133
8574	24115	32129
8575	24117	32126
8576	24118	32122
8577	24120	32118
8578	24122	32113
8579	24124	32109
8580	24126	32106
8581	24128	32102
8582	24130	32098
8583	24132	32094
8584	24135	32091
8585	24137	32087
8586	24139	32084
8587	24142	32081
8588	24145	32078
8589	24148	32075
8590	24151	32073
8591	24153	32070
8592	24156	32067
8593	24159	32064
8594	24161	32061
8595	24164	32058
8596	24167	32055
8597	24170	32052
8598	24172	32049
8599	24175	32046
8600	24178	32044
8601	24181	32042
8602	24185	32039
8603	24188	32037
8604	24191	32034
8605	24193	32031
8606	24196	32028
8607	24199	32025
8608	24201	32022
8609	24204	32020
8610	24207	32017
8611	24210	32014
8612	24213	32011
8613	24216	32008
8614	24218	32006
8615	24221	32003
8616	24224	32000
8617	24227	31997
8618	24230	31995
8619	24233	31993
8620	24236	31990
8621	24239	31988
8622	24242	31985
8623	24245	31982
8624	24248	31980
8625	24251	31977
8626	24254	31975
8627	24257	31971
8628	24260	31969
8629	24263	31966
8630	24265	31963
8631	24268	31960
8632	24271	31958
8633	24274	31955
8634	24277	31952
8635	24280	31950
8636	24283	31947
8637	24286	31944
8638	24289	31942
8639	24291	31939
8640	24294	31936
8641	24297	31933
8642	24300	31930
8643	24302	31927
8644	24305	31924
8645	24308	31921
8646	24311	31919
8647	24313	31915
8648	24315	31912
8649	24317	31908
8650	24320	31905
8651	24322	31901
8652	24325	31899
8653	24328	31896
8654	24331	31893
8655	24333	31890
8656	24336	31887
8657	24339	31885
8658	24342	31882
8659	24345	31879
8660	24347	31876
8661	24350	31873
8662	24354	31871
8663	24356	31868
8664	24359	31865
8665	24362	31862
8666	24364	31859
8667	24367	31856
8668	24370	31853
8669	24373	31851
8670	24375	31847
8671	24378	31845
8672	24381	31841
8673	24383	31838
8674	24386	31835
8675	24389	31833
8676	24392	31830
8677	24395	31828
8678	24398	31826
8679	24401	31822
8680	24403	31819
8681	24406	31816
8682	24409	31813
8683	24411	31810
8684	24414	31807
8685	24416	31804
8686	24419	31801
8687	24422	31798
8688	24424	31795
8689	24427	31792
8690	24430	31789
8691	24432	31786
8692	24450	31803
8693	24453	31800
8694	24456	31797
8695	24459	31794
8696	24461	31791
